decimalLatitude,decimalLongitude,occurrenceStatus,year
62.204613,28.937963,1,2010
62.204613,28.937963,1,2010
62.447127,28.80704,1,2011
62.447127,28.80704,1,2011
62.447127,28.80704,1,2011
60.660094,23.870922,1,2022
59.845906,23.221549,1,2022
61.183651,21.38041,1,2020
60.305979,24.229716,1,2022
59.843884,23.217236,1,2022
60.095924,23.723933,1,2022
62.888033,29.137367,1,2018
62.760419,30.683293,1,2018
66.364084,29.342608,1,2009
66.3783,29.272897,1,2009
61.215052,25.117546,1,2020
60.111262,23.452573,1,2020
59.954974,23.406487,1,2020
60.61252,21.170049,1,2021
63.036031,29.920117,1,2018
60.906726,21.290092,1,2021
61.653707,25.346257,1,2021
61.656079,25.343813,1,2021
60.88979,26.898798,1,2021
60.702208,26.911251,1,2021
60.320025,24.517525,1,2021
60.093175,23.718866,1,2022
60.091854,23.725946,1,2022
62.423372,30.388106,1,2022
64.53322,25.20175,1,2021
64.201224,28.370093,1,2021
66.282337,23.69604,1,2021
69.862359,27.008446,1,2016
61.13308,25.368986,1,2020
62.765213,29.606583,1,2020
63.171277,29.124699,1,2020
62.205165,30.549124,1,2020
60.928672,23.568376,1,2020
61.52632,25.590646,1,2020
62.672821,30.704172,1,2020
61.137731,25.36732,1,2020
61.178475,24.95922,1,2023
61.426361,25.854197,1,2023
62.972495,31.403205,1,2018
67.52574,24.980075,1,2022
62.448414,30.479232,1,2018
66.302526,29.581012,1,2009
65.647201,29.653332,1,2013
61.208061,24.044039,1,2020
66.549945,23.839419,1,2016
60.067882,23.11813,1,2019
62.848052,25.429491,1,2021
61.858824,25.63569,1,2021
61.733484,26.307631,1,2021
60.352784,24.693512,1,2021
60.615017,23.896973,1,2019
60.604541,21.847201,1,2021
61.727466,26.281424,1,2020
60.615017,23.896973,1,2018
61.941191,26.036957,1,2020
61.945825,25.986555,1,2020
60.633795,21.851138,1,2021
59.999079,23.890075,1,2021
60.640309,21.845167,1,2021
62.060837,26.990808,1,2021
60.342233,24.75293,1,2021
60.650974,27.809781,1,2021
63.657217,28.309061,1,2018
64.254105,28.269864,1,2021
64.255704,28.038504,1,2021
64.166298,27.997775,1,2021
64.40482,27.671343,1,2021
66.89432,28.648075,1,2008
66.162708,25.652228,1,2008
66.330527,23.794667,1,2008
61.296036,25.708582,1,2020
61.100009,25.83994,1,2020
62.206027,30.542299,1,2020
68.694854,23.824348,1,2020
63.734679,28.701667,1,2020
61.614442,26.099095,1,2020
62.265399,30.576568,1,2020
60.076174,23.897957,1,2021
60.224722,23.864512,1,2020
60.655655,21.941212,1,2018
60.65495,21.941535,1,2018
62.018102,21.512496,1,2016
66.533251,23.901678,1,2021
66.328504,23.800198,1,2008
66.132597,25.600994,1,2008
66.133133,25.600765,1,2008
66.299307,24.32761,1,2008
66.300554,24.3192,1,2008
65.813958,24.934649,1,2008
65.818043,24.922787,1,2008
65.817747,24.92605,1,2008
65.831313,24.886941,1,2008
65.811178,24.521243,1,2008
65.808919,24.521416,1,2008
60.880181,23.978355,1,2020
63.738308,28.707628,1,2020
60.821006,23.775351,1,2020
62.416678,30.397044,1,2020
63.358849,25.882402,1,2021
60.05949,22.733119,1,2020
59.818536,22.902842,1,2020
60.14515,21.954829,1,2021
59.832881,23.080805,1,2020
60.079038,21.363289,1,2021
66.326944,23.790767,1,2008
66.301934,24.323181,1,2008
65.822067,24.922309,1,2008
65.814424,24.936581,1,2008
65.817063,24.934553,1,2008
65.815041,24.934409,1,2008
65.818005,24.923906,1,2008
65.829884,24.893321,1,2008
61.84285,25.510789,1,2021
65.714344,24.580067,1,2020
65.622234,24.866377,1,2021
60.838946,21.028311,1,2022
62.701745,29.207515,1,2020
65.799113,24.267513,1,2021
64.19757,24.166041,1,2021
60.277807,22.430148,1,2022
60.142635,23.029976,1,2022
61.771865,22.729093,1,2016
61.771865,22.729093,1,2015
63.742294,28.772751,1,2022
62.055089,23.056145,1,2017
62.055089,23.056145,1,2017
60.056134,24.234268,1,2009
63.083889,29.817038,1,2013
65.829984,24.591803,1,2020
61.864582,29.103523,1,2018
60.362791,23.05723,1,2020
60.22684,23.879091,1,2019
65.712544,24.682364,1,2008
65.712727,24.68141,1,2008
67.567103,25.230475,1,2009
68.081842,24.898746,1,2009
68.008553,24.848587,1,2009
62.837385,30.847814,1,2017
62.837385,30.847814,1,2017
60.373418,26.01565,1,2018
65.654803,24.904114,1,2021
61.773218,22.724634,1,2015
60.790177,21.158817,1,2022
60.422877,21.386453,1,2017
62.721298,30.812928,1,2022
62.216675,30.410977,1,2022
62.615694,30.921195,1,2022
62.480297,30.473313,1,2022
62.69976,30.799453,1,2022
62.671434,29.061643,1,2022
62.415946,30.881112,1,2022
60.206891,22.321078,1,2017
62.21235,30.409758,1,2022
61.967244,21.392807,1,2018
63.309894,29.460709,1,2022
60.389731,22.63022,1,2017
61.454161,27.635937,1,2022
64.46933,27.909598,1,2021
64.394725,27.637332,1,2021
64.417333,27.797262,1,2021
64.421463,27.794052,1,2021
64.411378,27.948377,1,2021
64.372951,27.577402,1,2021
63.099016,29.810734,1,2013
63.062696,29.871406,1,2013
63.079267,29.824806,1,2013
63.037189,29.926302,1,2008
62.005288,26.911062,1,2013
61.731049,24.957987,1,2011
61.709911,24.933,1,2011
63.771152,26.133111,1,2020
63.021772,29.652141,1,2020
64.208123,25.445957,1,2020
61.608836,28.713947,1,2018
60.352273,23.805742,1,2019
61.76666,24.066576,1,2017
63.012568,29.926805,1,2018
62.21772,30.291334,1,2020
64.196425,25.471948,1,2020
62.055089,23.056145,1,2017
64.954164,27.228082,1,2016
59.980879,23.798612,1,2021
64.409306,27.673009,1,2021
65.829103,24.81367,1,2020
65.961413,24.698102,1,2020
64.47132,27.374204,1,2021
64.432296,28.025638,1,2021
64.427313,28.0574,1,2021
64.435711,27.99959,1,2021
64.434942,28.002026,1,2021
64.419903,27.795254,1,2021
64.420473,27.793049,1,2021
64.425584,27.793979,1,2021
64.462119,27.698068,1,2021
64.414749,28.005377,1,2021
61.409414,25.352194,1,2015
61.408537,25.351697,1,2015
61.408537,25.351697,1,2015
61.408537,25.351697,1,2015
61.146697,26.086022,1,2012
